ROI,FDG_mean_raw,FDG_mean_norm,amyloid_mean_raw,amyloid_mean_norm,epi_hazard_FDG_pos,epi_hazard_FDG_neg,epi_hazard_amyloid_pos,epi_hazard_amyloid_neg
154,1.4445274691358025,0.474944132730985,56.86318325358148,0.6184691735061997,1.0345465620310086,0.7607035318775476,0.9431840776746009,0.8382794448229371
155,1.518315740740741,0.5503082826674184,96.21650724998565,0.9989913143890169,0.9846830664451688,0.8812387576633004,0.7638540394121821,4.420899463981908
156,1.5042666666666666,0.5359591659045894,83.3519927706329,0.8745994690763159,0.9943192866417009,0.8426522338287173,0.8147504062109794,2.272192175751517
157,1.4351793209876544,0.46539633843601913,57.67327506935332,0.626302256985433,1.0417910442197182,0.7428330919603,0.9389147463475217,0.9017534459470987
158,1.4181003086419754,0.4479525737402243,41.94711631834439,0.4742400932824696,1.0527822983020794,0.7248745071265791,1.0347813243128507,0.6263915907368404
159,1.431127160493827,0.46125763692721633,57.89066388441749,0.6284042714765025,1.0443666624677932,0.7364796887403046,0.9375095924862336,0.8729704081549895
160,1.5575996913580246,0.5904312111494328,53.019370896046524,0.5813019012428788,0.9602335155715309,0.9550793576613,0.9658262915353969,0.7631129910470713
161,1.008166975308642,0.029264393013037078,1.0921661960866862,0.07919816270494781,1.4356202169698233,0.4892400632088059,1.3812435507318763,0.46636030822051766
162,1.250964197530864,0.2772469769888951,29.83922376910277,0.35716431094607737,1.191515744028485,0.5651516145812477,1.1226083907868867,0.5433780278924607
163,1.0175574074074076,0.03885537430676218,-7.098450385689416,0.0,1.4560520133448092,0.43329288573800223,1.5150423133952127,0.3645679869847871
164,1.364903086419753,0.3936192312651174,34.268498051508146,0.3999926355026536,1.0942952253793976,0.6391151072324809,1.0898529811787585,0.5714444314747527
165,1.6403441358024695,0.6749428087500015,55.58858082698008,0.6061445616337917,0.9123475983953734,1.1722302564444185,0.9512244215363802,0.8358309609527892
166,1.5686086419753087,0.6016752772715651,61.94518545781612,0.6676089706654754,0.9544384668734801,0.9711878467096442,0.9164060420455373,0.999668872894776
167,1.593162037037037,0.626753053273527,52.082260175621144,0.5722406240401428,0.9392926537161531,1.035876136159992,0.9717348310508213,0.7702152660970137
168,1.640324074074074,0.6749223185681081,57.959199556548015,0.6290669687543318,0.9121446083946733,1.2027171807556845,0.9377578998133413,0.8807783397128514
169,1.7057052469135807,0.7416998213571376,80.67720331646997,0.8487359204316866,0.8770954079450946,1.4900555752069233,0.8262458679756042,2.056134935368649
170,1.130729012345679,0.15444395793397178,71.15544425583842,0.7566664387519955,1.322700182188134,0.4595776578088088,0.8693477910383319,1.3408030152374315
171,1.408304012345679,0.43794706030512703,42.17670952475949,0.47646011663920573,1.0604452526960062,0.7067693797389035,1.0333632587708366,0.6390366186527507
